seed,damping_g,zz_scale,condition,label,delta_pilot
45,0.01,0.3,zz_scale_0.3,1,7.396906141355873
45,0.01,0.3,zz_scale_0.3,1,8.03213385132968
45,0.01,0.3,zz_scale_0.3,1,8.771906010056824
45,0.01,0.3,zz_scale_0.3,1,7.856814875130143
45,0.01,0.3,zz_scale_0.3,1,8.045637278144714
45,0.01,0.3,zz_scale_0.3,1,7.739165992511731
45,0.01,0.3,zz_scale_0.3,1,8.546878947461614
45,0.02,,clean,0,6.024112472876403
45,0.02,,clean,0,6.113088675314826
45,0.02,,clean,0,6.725412120589336
45,0.02,,clean,0,6.481357809953544
45,0.02,,clean,0,6.46335102398495
45,0.02,,clean,0,6.406812783270913
45,0.02,,clean,0,6.864826671650533
45,0.02,,clean,0,6.603345736573426
45,0.02,,clean,0,6.191363385304496
45,0.02,,clean,0,7.358609239271461
45,0.02,,clean,0,7.044631253131249
45,0.02,,clean,0,6.484713686399582
45,0.02,,clean,0,6.461571381671882
45,0.02,,clean,0,6.285449702266279
45,0.02,,clean,0,6.404101279421233
45,0.02,0.05,zz_scale_0.05,1,7.207490046981903
45,0.02,0.05,zz_scale_0.05,1,6.566735047879229
45,0.02,0.05,zz_scale_0.05,1,6.322476752089881
45,0.02,0.05,zz_scale_0.05,1,6.406523905490705
45,0.02,0.05,zz_scale_0.05,1,6.368529198372467
45,0.02,0.05,zz_scale_0.05,1,6.969048712780303
45,0.02,0.05,zz_scale_0.05,1,6.311169302794373
45,0.02,0.05,zz_scale_0.05,1,6.335852578189757
45,0.02,0.05,zz_scale_0.05,1,6.066232888906315
45,0.02,0.05,zz_scale_0.05,1,6.497446648074989
45,0.02,0.05,zz_scale_0.05,1,6.287597339520138
45,0.02,0.05,zz_scale_0.05,1,6.3979121528756515
45,0.02,0.05,zz_scale_0.05,1,6.083669614230126
45,0.02,0.05,zz_scale_0.05,1,6.390742554297997
45,0.02,0.05,zz_scale_0.05,1,7.092393413379402
45,0.02,0.15,zz_scale_0.15,1,6.682372118282947
45,0.02,0.15,zz_scale_0.15,1,6.73623763075591
45,0.02,0.15,zz_scale_0.15,1,7.055473774719392
45,0.02,0.15,zz_scale_0.15,1,6.721701593113409
45,0.02,0.15,zz_scale_0.15,1,7.057821851710164
45,0.02,0.15,zz_scale_0.15,1,7.567984155617253
45,0.02,0.15,zz_scale_0.15,1,7.385492056190442
45,0.02,0.15,zz_scale_0.15,1,7.110457956110916
45,0.02,0.15,zz_scale_0.15,1,7.688582063442981
45,0.02,0.15,zz_scale_0.15,1,7.034264726893264
45,0.02,0.15,zz_scale_0.15,1,7.303578327321754
45,0.02,0.15,zz_scale_0.15,1,7.298916033009863
45,0.02,0.15,zz_scale_0.15,1,6.680478964426981
45,0.02,0.15,zz_scale_0.15,1,6.417104369718798
45,0.02,0.15,zz_scale_0.15,1,6.587227541850039
45,0.02,0.3,zz_scale_0.3,1,8.46252662074812
45,0.02,0.3,zz_scale_0.3,1,8.431051394041779
45,0.02,0.3,zz_scale_0.3,1,7.9518323493767955
45,0.02,0.3,zz_scale_0.3,1,7.8213336134475675
45,0.02,0.3,zz_scale_0.3,1,7.254037097813907
45,0.02,0.3,zz_scale_0.3,1,7.820131899377562
45,0.02,0.3,zz_scale_0.3,1,8.636205548589166
45,0.02,0.3,zz_scale_0.3,1,7.260199236131169
45,0.02,0.3,zz_scale_0.3,1,8.054782979690147
45,0.02,0.3,zz_scale_0.3,1,8.180722908232529
45,0.02,0.3,zz_scale_0.3,1,7.659261879299431
45,0.02,0.3,zz_scale_0.3,1,7.60364204372726
45,0.02,0.3,zz_scale_0.3,1,8.072018965771909
45,0.02,0.3,zz_scale_0.3,1,8.296588647740473
45,0.02,0.3,zz_scale_0.3,1,7.5518783579445525
45,0.05,,clean,0,6.72202757934707
45,0.05,,clean,0,6.8894277369809735
45,0.05,,clean,0,6.463990445337472
45,0.05,,clean,0,6.0520396494567175
45,0.05,,clean,0,6.074820861689264
45,0.05,,clean,0,6.31050819088053
45,0.05,,clean,0,6.612904392385221
45,0.05,,clean,0,6.934699765691766
45,0.05,,clean,0,6.3577383547603725
45,0.05,,clean,0,6.191437323527325
45,0.05,,clean,0,6.575434058560876
45,0.05,,clean,0,6.2653201411652715
45,0.05,,clean,0,6.61306766359113
45,0.05,,clean,0,6.260138520908289
45,0.05,,clean,0,6.313153034721837
45,0.05,0.05,zz_scale_0.05,1,5.866281697563292
45,0.05,0.05,zz_scale_0.05,1,6.211707804661445
45,0.05,0.05,zz_scale_0.05,1,5.911211327640461
45,0.05,0.05,zz_scale_0.05,1,6.647816616929772
45,0.05,0.05,zz_scale_0.05,1,6.789635224690112
45,0.05,0.05,zz_scale_0.05,1,6.412112281265195
45,0.05,0.05,zz_scale_0.05,1,5.879153911811027
45,0.05,0.05,zz_scale_0.05,1,6.554249697239737
45,0.05,0.05,zz_scale_0.05,1,5.568457182601243
45,0.05,0.05,zz_scale_0.05,1,6.68855131380709
45,0.05,0.05,zz_scale_0.05,1,6.214911800013047
45,0.05,0.05,zz_scale_0.05,1,5.613120106508244
45,0.05,0.05,zz_scale_0.05,1,6.224043308177455
45,0.05,0.05,zz_scale_0.05,1,6.453696238154109
45,0.05,0.05,zz_scale_0.05,1,5.898897805285197
45,0.05,0.15,zz_scale_0.15,1,7.193022424552246
45,0.05,0.15,zz_scale_0.15,1,7.063267099933643
45,0.05,0.15,zz_scale_0.15,1,6.593901400096344
45,0.05,0.15,zz_scale_0.15,1,6.156406694045663
45,0.05,0.15,zz_scale_0.15,1,6.367888664502272
45,0.05,0.15,zz_scale_0.15,1,7.067346849790621
45,0.05,0.15,zz_scale_0.15,1,6.6101777297820625
45,0.05,0.15,zz_scale_0.15,1,6.698643201700347
45,0.05,0.15,zz_scale_0.15,1,6.933598065263798
45,0.05,0.15,zz_scale_0.15,1,6.860092829916156
45,0.05,0.15,zz_scale_0.15,1,6.53744850891221
45,0.05,0.15,zz_scale_0.15,1,6.809927221443335
45,0.05,0.15,zz_scale_0.15,1,7.138659368826103
45,0.05,0.15,zz_scale_0.15,1,6.966796162916135
45,0.05,0.15,zz_scale_0.15,1,6.063983158773593
45,0.05,0.3,zz_scale_0.3,1,8.413139532469168
45,0.05,0.3,zz_scale_0.3,1,8.230917872584609
45,0.05,0.3,zz_scale_0.3,1,7.249450131253538
45,0.05,0.3,zz_scale_0.3,1,7.806518881592517
45,0.05,0.3,zz_scale_0.3,1,7.522929450875532
45,0.05,0.3,zz_scale_0.3,1,7.5319493439002025
45,0.05,0.3,zz_scale_0.3,1,8.402431844354881
45,0.05,0.3,zz_scale_0.3,1,7.3203363372874675
45,0.05,0.3,zz_scale_0.3,1,7.056464708080259
45,0.05,0.3,zz_scale_0.3,1,7.484351417771743
45,0.05,0.3,zz_scale_0.3,1,7.865913770978519
45,0.05,0.3,zz_scale_0.3,1,8.037086674562946
45,0.05,0.3,zz_scale_0.3,1,7.508305424005364
45,0.05,0.3,zz_scale_0.3,1,7.852683613616418
45,0.05,0.3,zz_scale_0.3,1,7.611547521000536
45,0.1,,clean,0,6.660160538166313
45,0.1,,clean,0,6.797767669225765
45,0.1,,clean,0,7.189058908869528
45,0.1,,clean,0,5.891008162421753
45,0.1,,clean,0,6.52532998876205
45,0.1,,clean,0,6.538670878795794
45,0.1,,clean,0,6.4894747676839675
45,0.1,,clean,0,6.161000945920112
45,0.1,,clean,0,6.004803166936607
45,0.1,,clean,0,6.5928800375302625
45,0.1,,clean,0,6.2596799409452695
45,0.1,,clean,0,6.67643820284189
45,0.1,,clean,0,6.590346146180984
45,0.1,,clean,0,6.208935977025512
45,0.1,,clean,0,6.536510237827562
45,0.1,0.05,zz_scale_0.05,1,6.606749059353356
45,0.1,0.05,zz_scale_0.05,1,6.551139121631931
45,0.1,0.05,zz_scale_0.05,1,6.221381476258143
45,0.1,0.05,zz_scale_0.05,1,7.2622214102637255
45,0.1,0.05,zz_scale_0.05,1,6.474734315553183
45,0.1,0.05,zz_scale_0.05,1,5.6685173598432375
45,0.1,0.05,zz_scale_0.05,1,6.235408525580119
45,0.1,0.05,zz_scale_0.05,1,5.545951225079685
45,0.1,0.05,zz_scale_0.05,1,6.369832341261073
45,0.1,0.05,zz_scale_0.05,1,5.622178354913426
45,0.1,0.05,zz_scale_0.05,1,6.74266122726562
45,0.1,0.05,zz_scale_0.05,1,6.267365163703222
45,0.1,0.05,zz_scale_0.05,1,5.84136989862425
45,0.1,0.05,zz_scale_0.05,1,7.2050362600833795
45,0.1,0.05,zz_scale_0.05,1,6.298450311785287
45,0.1,0.15,zz_scale_0.15,1,5.751246232888778
45,0.1,0.15,zz_scale_0.15,1,6.356959426629425
45,0.1,0.15,zz_scale_0.15,1,7.266637100584832
45,0.1,0.15,zz_scale_0.15,1,5.765784950459402
45,0.1,0.15,zz_scale_0.15,1,7.063710561710061
45,0.1,0.15,zz_scale_0.15,1,6.456889406535699
45,0.1,0.15,zz_scale_0.15,1,7.445126030332225
45,0.1,0.15,zz_scale_0.15,1,6.177173285255199
45,0.1,0.15,zz_scale_0.15,1,7.516906672434282
45,0.1,0.15,zz_scale_0.15,1,7.200285793552812
45,0.1,0.15,zz_scale_0.15,1,5.937916175152154
45,0.1,0.15,zz_scale_0.15,1,6.899845429701891
45,0.1,0.15,zz_scale_0.15,1,6.860592034471082
45,0.1,0.15,zz_scale_0.15,1,6.511812437087429
45,0.1,0.15,zz_scale_0.15,1,6.355443414448992
45,0.1,0.3,zz_scale_0.3,1,6.9357770740714395
45,0.1,0.3,zz_scale_0.3,1,7.498951195502775
45,0.1,0.3,zz_scale_0.3,1,7.879132845513487
45,0.1,0.3,zz_scale_0.3,1,7.446508423943466
45,0.1,0.3,zz_scale_0.3,1,7.415197542507679
45,0.1,0.3,zz_scale_0.3,1,7.607689169281286
45,0.1,0.3,zz_scale_0.3,1,7.556186314579269
45,0.1,0.3,zz_scale_0.3,1,8.326930312972157
45,0.1,0.3,zz_scale_0.3,1,7.6444796261085335
45,0.1,0.3,zz_scale_0.3,1,7.0778242096718955
45,0.1,0.3,zz_scale_0.3,1,8.540538577348448
45,0.1,0.3,zz_scale_0.3,1,8.173913178486101
45,0.1,0.3,zz_scale_0.3,1,8.065102189633176
45,0.1,0.3,zz_scale_0.3,1,7.37411476395624
45,0.1,0.3,zz_scale_0.3,1,6.792230293164603
46,0.0,,clean,0,6.007964078687946
46,0.0,,clean,0,5.771195224285811
46,0.0,,clean,0,6.231138048401404
46,0.0,,clean,0,5.937848517180815
46,0.0,,clean,0,6.079408176259368
46,0.0,,clean,0,6.1898133629560315
46,0.0,,clean,0,6.273577963595932
46,0.0,,clean,0,5.370420770104269
46,0.0,,clean,0,6.085004724959457
46,0.0,,clean,0,5.935438645080225
46,0.0,,clean,0,5.707269897994163
46,0.0,,clean,0,5.97593246727675
46,0.0,,clean,0,5.687330376362749
46,0.0,,clean,0,6.229967741228745
46,0.0,,clean,0,6.146673925897157
46,0.0,0.05,zz_scale_0.05,1,6.503388575809097
46,0.0,0.05,zz_scale_0.05,1,6.302734145735463
46,0.0,0.05,zz_scale_0.05,1,6.279900883692956
46,0.0,0.05,zz_scale_0.05,1,6.002056033393525
46,0.0,0.05,zz_scale_0.05,1,6.796754399699122
46,0.0,0.05,zz_scale_0.05,1,5.9007643217381185
46,0.0,0.05,zz_scale_0.05,1,6.22489044286581
46,0.0,0.05,zz_scale_0.05,1,5.777458739217099
46,0.0,0.05,zz_scale_0.05,1,5.919860620424266
46,0.0,0.05,zz_scale_0.05,1,5.942089997078656
46,0.0,0.05,zz_scale_0.05,1,5.728405184962091
46,0.0,0.05,zz_scale_0.05,1,5.858310502745971
46,0.0,0.05,zz_scale_0.05,1,6.1761018851102465
46,0.0,0.05,zz_scale_0.05,1,6.401830760784578
46,0.0,0.05,zz_scale_0.05,1,6.4055742226956385
46,0.0,0.15,zz_scale_0.15,1,6.422160139620678
46,0.0,0.15,zz_scale_0.15,1,6.872979070417167
46,0.0,0.15,zz_scale_0.15,1,6.496029288967941
46,0.0,0.15,zz_scale_0.15,1,7.074621884396722
46,0.0,0.15,zz_scale_0.15,1,6.775408110366626
46,0.0,0.15,zz_scale_0.15,1,6.915109413181696
46,0.0,0.15,zz_scale_0.15,1,6.598683199505702
46,0.0,0.15,zz_scale_0.15,1,6.851169838585387
46,0.0,0.15,zz_scale_0.15,1,6.836068131025926
46,0.0,0.15,zz_scale_0.15,1,7.074427694543888
46,0.0,0.15,zz_scale_0.15,1,6.528962597089467
46,0.0,0.15,zz_scale_0.15,1,6.175514977073543
46,0.0,0.15,zz_scale_0.15,1,6.462067892956565
46,0.0,0.15,zz_scale_0.15,1,5.956780582870199
46,0.0,0.15,zz_scale_0.15,1,6.853573774094269
46,0.0,0.3,zz_scale_0.3,1,7.033361602990016
46,0.0,0.3,zz_scale_0.3,1,6.446845331717965
46,0.0,0.3,zz_scale_0.3,1,7.088030632147714
46,0.0,0.3,zz_scale_0.3,1,7.645369354807283
46,0.0,0.3,zz_scale_0.3,1,7.025724496702205
46,0.0,0.3,zz_scale_0.3,1,7.492362714402011
46,0.0,0.3,zz_scale_0.3,1,6.774651359899466
46,0.0,0.3,zz_scale_0.3,1,6.940868424716352
46,0.0,0.3,zz_scale_0.3,1,6.664778856412074
46,0.0,0.3,zz_scale_0.3,1,7.537614925956307
46,0.0,0.3,zz_scale_0.3,1,6.319378743689634
46,0.0,0.3,zz_scale_0.3,1,6.516760736217047
46,0.0,0.3,zz_scale_0.3,1,6.3602587291388435
46,0.0,0.3,zz_scale_0.3,1,8.098470823770697
46,0.0,0.3,zz_scale_0.3,1,7.857152750415961
46,0.01,,clean,0,5.807989143955099
46,0.01,,clean,0,6.103692301208093
46,0.01,,clean,0,6.670702329221884
46,0.01,,clean,0,6.438647343972592
46,0.01,,clean,0,6.223390393782092
46,0.01,,clean,0,6.078917396402697
46,0.01,,clean,0,5.880442107635995
46,0.01,,clean,0,5.291570702867894
46,0.01,,clean,0,6.637836914480953
46,0.01,,clean,0,6.340369408423353
46,0.01,,clean,0,7.255079008777213
46,0.01,,clean,0,5.702947189182132
46,0.01,,clean,0,5.8052452632513285
46,0.01,,clean,0,6.000546223895748
46,0.01,,clean,0,6.31741904565523
46,0.01,0.05,zz_scale_0.05,1,5.909380776265989
46,0.01,0.05,zz_scale_0.05,1,6.161108926558051
46,0.01,0.05,zz_scale_0.05,1,5.405507636860604
46,0.01,0.05,zz_scale_0.05,1,6.800164766792689
46,0.01,0.05,zz_scale_0.05,1,5.863512287243974
46,0.01,0.05,zz_scale_0.05,1,6.786183460254657
46,0.01,0.05,zz_scale_0.05,1,6.650841692768992
46,0.01,0.05,zz_scale_0.05,1,6.223570408750681
46,0.01,0.05,zz_scale_0.05,1,6.362055138868629
46,0.01,0.05,zz_scale_0.05,1,6.34379690923217
46,0.01,0.05,zz_scale_0.05,1,5.957079203096404
46,0.01,0.05,zz_scale_0.05,1,6.692716814936504
46,0.01,0.05,zz_scale_0.05,1,6.21104837025756
46,0.01,0.05,zz_scale_0.05,1,6.551514831906987
46,0.01,0.05,zz_scale_0.05,1,5.570822002125147
46,0.01,0.15,zz_scale_0.15,1,6.218121134008221
46,0.01,0.15,zz_scale_0.15,1,6.56791633219039
46,0.01,0.15,zz_scale_0.15,1,6.91993254920267
46,0.01,0.15,zz_scale_0.15,1,7.021937298628285
46,0.01,0.15,zz_scale_0.15,1,6.14850951953013
46,0.01,0.15,zz_scale_0.15,1,6.517166875510779
46,0.01,0.15,zz_scale_0.15,1,6.33465683333114
46,0.01,0.15,zz_scale_0.15,1,7.561651967699204
46,0.01,0.15,zz_scale_0.15,1,6.076456997749793
46,0.01,0.15,zz_scale_0.15,1,5.602566570479011
46,0.01,0.15,zz_scale_0.15,1,6.089040810134306
46,0.01,0.15,zz_scale_0.15,1,6.617177572267588
46,0.01,0.15,zz_scale_0.15,1,5.823612500630586
46,0.01,0.15,zz_scale_0.15,1,6.575698392207291
46,0.01,0.15,zz_scale_0.15,1,5.61005522576534
46,0.01,0.3,zz_scale_0.3,1,7.114652409047578
46,0.01,0.3,zz_scale_0.3,1,7.116316124275845
46,0.01,0.3,zz_scale_0.3,1,6.903696665000848
46,0.01,0.3,zz_scale_0.3,1,6.451683623085025
46,0.01,0.3,zz_scale_0.3,1,8.113424920836708
46,0.01,0.3,zz_scale_0.3,1,7.9133397213251895
46,0.01,0.3,zz_scale_0.3,1,7.188792797429645
46,0.01,0.3,zz_scale_0.3,1,7.680120344633009
46,0.01,0.3,zz_scale_0.3,1,7.453542827734081
46,0.01,0.3,zz_scale_0.3,1,7.430703927951485
46,0.01,0.3,zz_scale_0.3,1,7.933518718202967
46,0.01,0.3,zz_scale_0.3,1,6.939189351174231
46,0.01,0.3,zz_scale_0.3,1,7.59109522073907
46,0.01,0.3,zz_scale_0.3,1,7.583451542381211
46,0.01,0.3,zz_scale_0.3,1,7.793418152939904
46,0.02,,clean,0,6.438161595967556
46,0.02,,clean,0,5.287689099072907
46,0.02,,clean,0,5.870506925182572
46,0.02,,clean,0,5.607114905460593
46,0.02,,clean,0,6.283295061927226
46,0.02,,clean,0,5.4939754474421685
46,0.02,,clean,0,6.303750587661669
46,0.02,,clean,0,6.613286693189288
46,0.02,,clean,0,7.171695132306022
46,0.02,,clean,0,5.927719390498623
46,0.02,,clean,0,5.967138472554528
46,0.02,,clean,0,6.041296893557561
46,0.02,,clean,0,5.608810190080901
46,0.02,,clean,0,7.196765248046094
46,0.02,,clean,0,5.8693309905050945
46,0.02,0.05,zz_scale_0.05,1,5.623692245959022
46,0.02,0.05,zz_scale_0.05,1,5.554209805975209
46,0.02,0.05,zz_scale_0.05,1,5.45781024421005
46,0.02,0.05,zz_scale_0.05,1,5.856745483443131
46,0.02,0.05,zz_scale_0.05,1,6.622638347039961
46,0.02,0.05,zz_scale_0.05,1,6.336664646868691
46,0.02,0.05,zz_scale_0.05,1,6.204083883855288
46,0.02,0.05,zz_scale_0.05,1,6.683405788616498
46,0.02,0.05,zz_scale_0.05,1,6.085350223850068
46,0.02,0.05,zz_scale_0.05,1,5.43877940575645
46,0.02,0.05,zz_scale_0.05,1,5.903018461100324
46,0.02,0.05,zz_scale_0.05,1,6.423103932627008
46,0.02,0.05,zz_scale_0.05,1,5.797277442567364
46,0.02,0.05,zz_scale_0.05,1,6.024451192580924
46,0.02,0.05,zz_scale_0.05,1,6.131162836171657
46,0.02,0.15,zz_scale_0.15,1,6.648641458431253
46,0.02,0.15,zz_scale_0.15,1,6.016250068976081
46,0.02,0.15,zz_scale_0.15,1,6.731459545419626
46,0.02,0.15,zz_scale_0.15,1,6.622973925664226
46,0.02,0.15,zz_scale_0.15,1,6.5407189470319125
46,0.02,0.15,zz_scale_0.15,1,6.749970036267249
46,0.02,0.15,zz_scale_0.15,1,6.762625734355544
46,0.02,0.15,zz_scale_0.15,1,6.360043304841234
46,0.02,0.15,zz_scale_0.15,1,6.521161962067592
46,0.02,0.15,zz_scale_0.15,1,7.477515129026951
46,0.02,0.15,zz_scale_0.15,1,6.599795278557992
46,0.02,0.15,zz_scale_0.15,1,6.284220330054743
46,0.02,0.15,zz_scale_0.15,1,7.024833678139286
46,0.02,0.15,zz_scale_0.15,1,7.02973291832503
46,0.02,0.15,zz_scale_0.15,1,7.004475542144678
46,0.02,0.3,zz_scale_0.3,1,7.334064058848933
46,0.02,0.3,zz_scale_0.3,1,6.750411851791681
46,0.02,0.3,zz_scale_0.3,1,6.858989242991652
46,0.02,0.3,zz_scale_0.3,1,7.040492601678107
46,0.02,0.3,zz_scale_0.3,1,6.840346026946099
46,0.02,0.3,zz_scale_0.3,1,7.558619571164025
46,0.02,0.3,zz_scale_0.3,1,7.1803806035648785
46,0.02,0.3,zz_scale_0.3,1,7.445700706920708
46,0.02,0.3,zz_scale_0.3,1,6.793606674878656
46,0.02,0.3,zz_scale_0.3,1,6.862343341765875
46,0.02,0.3,zz_scale_0.3,1,5.99859767255305
46,0.02,0.3,zz_scale_0.3,1,7.2627643298302536
46,0.02,0.3,zz_scale_0.3,1,6.3201387151898905
46,0.02,0.3,zz_scale_0.3,1,6.9194700519197605
46,0.02,0.3,zz_scale_0.3,1,6.555182021237665
46,0.05,,clean,0,6.842005021162284
46,0.05,,clean,0,6.502177778582193
46,0.05,,clean,0,6.8247631118253596
46,0.05,,clean,0,6.794808040519078
46,0.05,,clean,0,5.897748551339425
46,0.05,,clean,0,5.790600785671021
46,0.05,,clean,0,5.382325144174189
46,0.05,,clean,0,5.99760453697541
46,0.05,,clean,0,6.016198648948139
46,0.05,,clean,0,5.979594856023008
46,0.05,,clean,0,6.769031213121588
46,0.05,,clean,0,6.087843874478508
46,0.05,,clean,0,6.8655142331595
46,0.05,,clean,0,6.675922060244747
46,0.05,,clean,0,6.335477526270963
46,0.05,0.05,zz_scale_0.05,1,6.234187917395329
46,0.05,0.05,zz_scale_0.05,1,6.227883784161777
46,0.05,0.05,zz_scale_0.05,1,6.15665153847744
46,0.05,0.05,zz_scale_0.05,1,6.185027491377403
46,0.05,0.05,zz_scale_0.05,1,6.787333845493069
46,0.05,0.05,zz_scale_0.05,1,6.427900682220727
46,0.05,0.05,zz_scale_0.05,1,5.918404857593724
46,0.05,0.05,zz_scale_0.05,1,6.141560950809905
46,0.05,0.05,zz_scale_0.05,1,6.3639537360273355
46,0.05,0.05,zz_scale_0.05,1,5.8890886596686585
46,0.05,0.05,zz_scale_0.05,1,6.399223485562993
46,0.05,0.05,zz_scale_0.05,1,6.218298192136631
46,0.05,0.05,zz_scale_0.05,1,5.509109588697956
46,0.05,0.05,zz_scale_0.05,1,6.208771916226263
46,0.05,0.05,zz_scale_0.05,1,6.167977399360964
46,0.05,0.15,zz_scale_0.15,1,5.863142611433302
46,0.05,0.15,zz_scale_0.15,1,6.461887046891433
46,0.05,0.15,zz_scale_0.15,1,6.701778469858319
46,0.05,0.15,zz_scale_0.15,1,6.125994654379307
46,0.05,0.15,zz_scale_0.15,1,6.092125485880204
46,0.05,0.15,zz_scale_0.15,1,6.1424479737631765
46,0.05,0.15,zz_scale_0.15,1,5.8680099177320235
46,0.05,0.15,zz_scale_0.15,1,5.8841088943316056
46,0.05,0.15,zz_scale_0.15,1,5.608660827357639
46,0.05,0.15,zz_scale_0.15,1,6.669333272027865
46,0.05,0.15,zz_scale_0.15,1,6.28370624168691
46,0.05,0.15,zz_scale_0.15,1,5.838247526500648
46,0.05,0.15,zz_scale_0.15,1,6.758364967536925
46,0.05,0.15,zz_scale_0.15,1,7.013581582205074
46,0.05,0.15,zz_scale_0.15,1,6.950720700460046
46,0.05,0.3,zz_scale_0.3,1,7.976728841370672
46,0.05,0.3,zz_scale_0.3,1,6.626837073602457
46,0.05,0.3,zz_scale_0.3,1,6.281707852420362
46,0.05,0.3,zz_scale_0.3,1,7.105976833101123
46,0.05,0.3,zz_scale_0.3,1,6.412625174546365
46,0.05,0.3,zz_scale_0.3,1,7.730945336884576
46,0.05,0.3,zz_scale_0.3,1,6.52568439799136
46,0.05,0.3,zz_scale_0.3,1,6.933616939762833
46,0.05,0.3,zz_scale_0.3,1,7.281513591762528
46,0.05,0.3,zz_scale_0.3,1,6.334623437221385
46,0.05,0.3,zz_scale_0.3,1,7.291348496584359
46,0.05,0.3,zz_scale_0.3,1,7.329137941466709
46,0.05,0.3,zz_scale_0.3,1,7.358446191029222
46,0.05,0.3,zz_scale_0.3,1,7.219001324292076
46,0.05,0.3,zz_scale_0.3,1,6.94612512489119
46,0.1,,clean,0,5.975611458505853
46,0.1,,clean,0,6.099664523200966
46,0.1,,clean,0,6.457235261026772
46,0.1,,clean,0,6.292806846801228
46,0.1,,clean,0,5.283401957847739
46,0.1,,clean,0,5.677432419708335
46,0.1,,clean,0,5.990997239995781
46,0.1,,clean,0,6.327296955104308
46,0.1,,clean,0,4.955154756517435
46,0.1,,clean,0,6.1425469936442765
46,0.1,,clean,0,6.254202433739604
46,0.1,,clean,0,6.26917684040785
46,0.1,,clean,0,6.745905340620922
46,0.1,,clean,0,6.20222236841103
46,0.1,,clean,0,6.237448321264507
46,0.1,0.05,zz_scale_0.05,1,5.496064117275263
46,0.1,0.05,zz_scale_0.05,1,6.212358121438566
46,0.1,0.05,zz_scale_0.05,1,5.804831582163809
46,0.1,0.05,zz_scale_0.05,1,5.868171935121514
46,0.1,0.05,zz_scale_0.05,1,6.045575752334794
46,0.1,0.05,zz_scale_0.05,1,6.526237653033308
46,0.1,0.05,zz_scale_0.05,1,6.744839860092161
46,0.1,0.05,zz_scale_0.05,1,6.144327799142511
46,0.1,0.05,zz_scale_0.05,1,6.3026321664329545
46,0.1,0.05,zz_scale_0.05,1,6.062875736571284
46,0.1,0.05,zz_scale_0.05,1,6.442928535203774
46,0.1,0.05,zz_scale_0.05,1,6.22594964162234
46,0.1,0.05,zz_scale_0.05,1,6.483862561276397
46,0.1,0.05,zz_scale_0.05,1,6.034110220724135
46,0.1,0.05,zz_scale_0.05,1,5.964768140625487
46,0.1,0.15,zz_scale_0.15,1,6.468262976308883
46,0.1,0.15,zz_scale_0.15,1,6.227952273197629
46,0.1,0.15,zz_scale_0.15,1,7.032443101489807
46,0.1,0.15,zz_scale_0.15,1,6.1906658371500285
46,0.1,0.15,zz_scale_0.15,1,5.585490094097766
46,0.1,0.15,zz_scale_0.15,1,5.445568060303491
46,0.1,0.15,zz_scale_0.15,1,7.267338027734314
46,0.1,0.15,zz_scale_0.15,1,6.224261907473386
46,0.1,0.15,zz_scale_0.15,1,5.9862943713851635
46,0.1,0.15,zz_scale_0.15,1,5.818031043513253
46,0.1,0.15,zz_scale_0.15,1,5.8057477925293535
46,0.1,0.15,zz_scale_0.15,1,5.531077809695022
46,0.1,0.15,zz_scale_0.15,1,5.771017704263783
46,0.1,0.15,zz_scale_0.15,1,6.256541146844462
46,0.1,0.15,zz_scale_0.15,1,6.910931241101238
46,0.1,0.3,zz_scale_0.3,1,7.616890941572006
46,0.1,0.3,zz_scale_0.3,1,6.199732315786767
46,0.1,0.3,zz_scale_0.3,1,6.905228370922502
46,0.1,0.3,zz_scale_0.3,1,7.008013732395655
46,0.1,0.3,zz_scale_0.3,1,6.787628641057361
46,0.1,0.3,zz_scale_0.3,1,7.080070488146787
46,0.1,0.3,zz_scale_0.3,1,7.152182932350244
46,0.1,0.3,zz_scale_0.3,1,6.647982875550832
46,0.1,0.3,zz_scale_0.3,1,6.957167295097261
46,0.1,0.3,zz_scale_0.3,1,6.853182350214244
46,0.1,0.3,zz_scale_0.3,1,6.495463212551759
46,0.1,0.3,zz_scale_0.3,1,7.25415395259992
46,0.1,0.3,zz_scale_0.3,1,6.485178486203904
46,0.1,0.3,zz_scale_0.3,1,6.5627581885299024
46,0.1,0.3,zz_scale_0.3,1,6.912832710084769
47,0.0,,clean,0,6.544819984591701
47,0.0,,clean,0,5.5048815921383145
47,0.0,,clean,0,5.110325563967844
47,0.0,,clean,0,5.381019940770227
47,0.0,,clean,0,5.755360242101625
47,0.0,,clean,0,5.839836000042391
47,0.0,,clean,0,5.844408162333549
47,0.0,,clean,0,5.883067368375918
47,0.0,,clean,0,6.10442076783484
47,0.0,,clean,0,5.924892522836021
47,0.0,,clean,0,6.098502550971567
47,0.0,,clean,0,5.817058288860225
47,0.0,,clean,0,6.18031206333687
47,0.0,,clean,0,6.397051861028786
47,0.0,,clean,0,5.667847038871743
47,0.0,0.05,zz_scale_0.05,1,6.971044833610189
47,0.0,0.05,zz_scale_0.05,1,5.153324561061921
47,0.0,0.05,zz_scale_0.05,1,5.822797533666432
47,0.0,0.05,zz_scale_0.05,1,6.434486975682044
47,0.0,0.05,zz_scale_0.05,1,6.065730399986128
47,0.0,0.05,zz_scale_0.05,1,6.277561619151936
47,0.0,0.05,zz_scale_0.05,1,6.055841456470555
